1875,148,2
1875,148,2
1875,148,2
1875,239,3
1875,239,3
1875,239,3
1875,329,4
1875,329,4
1875,329,4
1875,423,5
1875,423,5
1875,423,5
1875,544,6
1875,544,6
1875,544,6
1875,757,8
1875,757,8
1875,757,8
1875,853,9
1875,853,9
1875,853,9
1875,953,10
1875,953,10
1875,953,10
1875,1053,11
1875,1053,11
1875,1053,11
1875,1121,12
1875,1121,12
1875,1121,12
1875,1233,13
1875,1327,14
1875,1327,14
1875,1327,14
1875,1427,15
1875,1427,15
1875,1427,15
1875,1597,17
1875,1597,17
1875,1597,17
1875,1709,18
1875,1709,18
1875,1709,18
1875,1821,19
1875,1821,19
1875,1821,19
1875,2003,21
1875,2003,21
1875,2003,21
1875,2103,22
1875,2103,22
1875,2103,22
1875,2203,23
1875,2203,23
1875,2203,23
1875,2315,24
1875,2315,24
1875,2315,24
1875,2403,25
1875,2403,25
1875,2403,25
1875,2503,26
1875,2503,26
1875,2503,26
1875,2579,27
1875,2579,27
1875,2579,27
1875,2681,28
1875,2681,28
1875,2681,28
1875,2793,29
1875,2793,29
1875,2793,29
1875,3131,33
1875,3131,33
1875,3131,33
1875,3233,34
1875,3233,34
1875,3233,34
1875,3333,35
1875,3333,35
1875,3333,35
1875,3445,36
1875,3445,36
1875,3445,36
1875,3523,37
1875,3523,37
1875,3523,37
1875,3869,41
1875,3869,41
1875,3869,41
1875,3971,42
1875,3971,42
1875,3971,42
1875,4167,45
1875,4167,45
1875,4167,45
1875,4267,46
1875,4267,46
1875,4267,46
1875,4367,47
1875,4367,47
1875,4367,47
1875,4457,48
1875,4457,48
1875,4457,48
1875,4569,49
1875,4569,49
1875,4569,49
1875,4669,50
1875,4669,50
1875,4669,50
1875,4757,51
1875,4757,51
1875,4757,51
1875,4945,53
1875,4945,53
1875,4945,53
1875,5047,54
1875,5047,54
1875,5047,54
1875,5137,55
1875,5137,55
1875,5137,55
1875,5217,56
1875,5217,56
1875,5217,56
1875,5329,57
1875,5329,57
1875,5329,57
1875,5421,58
1875,5421,58
1875,5421,58
1875,5609,60
1875,5609,60
1875,5609,60
1875,5699,61
1875,5699,61
1875,5699,61
1875,5799,62
1875,5799,62
1875,5799,62
1875,5889,63
1875,5889,63
1875,5889,63
1875,5981,64
1875,5981,64
1875,5981,64
1875,6081,65
1875,6081,65
1875,6081,65
1875,6193,66
1875,6193,66
1875,6193,66
1875,6293,67
1875,6293,67
1875,6293,67
1875,6487,69
1875,6487,69
1875,6487,69
1875,6579,70
1875,6579,70
1875,6579,70
1875,6751,72
1875,6751,72
1875,6751,72
1875,6841,73
1875,6911,74
1875,6911,74
1875,6911,74
1875,7001,75
1875,7001,75
1875,7001,75
1875,7179,77
1875,7179,77
1875,7179,77
1875,7291,78
1875,7291,78
1875,7291,78
1875,7403,79
1875,7403,79
1875,7403,79
1875,7503,80
1875,7503,80
1875,7503,80
1875,7603,81
1875,7671,82
1875,7671,82
1875,7671,82
1875,7761,83
1875,7761,83
1875,7761,83
1875,7949,85
1875,7949,85
1875,7949,85
1875,8041,86
1875,8041,86
1875,8041,86
1875,8141,87
1875,8141,87
1875,8141,87
1875,8253,88
1875,8253,88
1875,8253,88
1875,8355,89
1875,8355,89
1875,8355,89
1875,8467,90
1875,8467,90
1875,8467,90
1875,8535,91
1875,8535,91
1875,8535,91
1875,8689,93
1875,8689,93
1875,8689,93
1875,8781,94
1875,8781,94
1875,8781,94
1875,8875,95
1875,8875,95
1875,8875,95
1875,8965,96
1875,8965,96
1875,8965,96
1875,9045,97
1875,9045,97
1875,9045,97
1875,9145,98
1875,9145,98
1875,9249,99
1875,9393,101
1875,9585,103
1875,9735,105
1875,9735,105
1875,9735,105
1875,9919,107
1875,9919,107
1875,9919,107
1875,10007,108
1875,10007,108
1875,10007,108
1875,10251,111
1875,10251,111
1875,10251,111
1875,10363,112
1875,10363,112
1875,10363,112
1875,10451,113
1875,10451,113
1875,10451,113
1875,10553,114
1875,10553,114
1875,10553,114
1875,10653,115
1875,10653,115
1875,10653,115
1875,10911,118
1875,10911,118
1875,10911,118
1875,11069,120
1875,11069,120
1875,11069,120
1875,11171,121
1875,11171,121
1875,11171,121
1875,11223,122
1875,11223,122
1875,11223,122
1875,11335,123
1875,11335,123
1875,11335,123
1875,11435,124
1875,11435,124
1875,11435,124
1875,11601,126
1875,11601,126
1875,11601,126
1875,11689,127
1875,11689,127
1875,11689,127
1875,11781,128
1875,11781,128
1875,11781,128
1875,11985,130
1875,11985,130
1875,11985,130
1875,12077,131
1875,12077,131
1875,12077,131
1875,12271,133
1875,12271,133
1875,12271,133
1875,12431,135
1875,12431,135
1875,12431,135
1875,12707,138
1875,12707,138
1875,12707,138
1875,12919,140
1875,13021,141
1875,13021,141
1875,13021,141
1875,13121,142
1875,13121,142
1875,13121,142
1875,13209,143
1875,13209,143
1875,13209,143
