1879,47.6996
1878,47.7328
1877,47.766
1876,47.7992
1875,47.834
1874,47.8672
1873,47.9004
1872,47.9335
1871,47.9667
1870,48.0033
1865,48.1725
1864,48.204
1866,48.136
1867,48.1045
1868,48.073
1869,48.0348
